question_id,rank,outcome,premise_status,n_supporting_papers,first_evidence_year,top1_similarity,question
q_011,11,partially_addressed,supported,5,2023,0.6692,"Does the central conclusion of the highly cited study ""Characterizing Transiting Exoplanet Atmospheres with JWST"" hold under independent datasets and alternative analysis assumptions?"
q_012,12,not_addressed,still_plausible,0,,0.5611,"Does the central conclusion of the highly cited study ""Coronal mass ejections and their sheath regions in interplanetary space"" hold under independent datasets and alternative analysis assumptions?"
q_013,13,partially_addressed,supported,3,2025,0.5549,"Does the central conclusion of the highly cited study ""Imaging Extrasolar Giant Planets"" hold under independent datasets and alternative analysis assumptions?"
q_014,14,partially_addressed,supported,1,2026,0.6377,"Does the central conclusion of the highly cited study ""Stellar Flares from the First TESS Data Release: Exploring a New Sample of M Dwarfs"" hold under independent datasets and alternative analysis assumptions?"
q_015,15,partially_addressed,weakened,3,2021,0.63,"Does the central conclusion of the highly cited study ""Exoplanetary Atmospheres: Key Insights, Challenges, and Prospects"" hold under independent datasets and alternative analysis assumptions?"
q_016,16,partially_addressed,supported,3,2022,0.6649,"Does the central conclusion of the highly cited study ""The Imprint of Exoplanet Formation History on Observable Present-day Spectra of Hot Jupiters"" hold under independent datasets and alternative analysis assumptions?"
q_017,17,answered,supported,2,2025,0.6756,"Does the central conclusion of the highly cited study ""From thermal dissociation to condensation in the atmospheres of ultra hot Jupiters: WASP-121b in context"" hold under independent datasets and alternative analysis assumptions?"
q_018,18,partially_addressed,supported,3,2023,0.6199,"Does the central conclusion of the highly cited study ""Helium in the eroding atmosphere of an exoplanet"" hold under independent datasets and alternative analysis assumptions?"
q_019,19,partially_addressed,supported,1,2022,0.6173,"Does the central conclusion of the highly cited study ""2018 Census of Interstellar, Circumstellar, Extragalactic, Protoplanetary Disk, and Exoplanetary Molecules"" hold under independent datasets and alternative analysis assumptions?"
q_020,20,partially_addressed,weakened,4,2025,0.6823,"Does the central conclusion of the highly cited study ""Water Vapor and Clouds on the Habitable-zone Sub-Neptune Exoplanet K2-18b"" hold under independent datasets and alternative analysis assumptions?"
q_021,21,partially_addressed,supported,3,2021,0.6255,"Does the central conclusion of the highly cited study ""Atmospheric Escape and the Evolution of Close-In Exoplanets"" hold under independent datasets and alternative analysis assumptions?"
q_022,22,partially_addressed,supported,4,2024,0.6197,"Does the central conclusion of the highly cited study ""PandExo: A Community Tool for Transiting Exoplanet Science with JWST &amp; HST"" hold under independent datasets and alternative analysis assumptions?"
q_023,23,partially_addressed,weakened,3,2021,0.5309,"Does the central conclusion of the highly cited study ""LDTK: Limb Darkening Toolkit"" hold under independent datasets and alternative analysis assumptions?"
q_024,24,partially_addressed,supported,1,2024,0.5942,"Does the central conclusion of the highly cited study ""Nightside condensation of iron in an ultrahot giant exoplanet"" hold under independent datasets and alternative analysis assumptions?"
q_025,25,not_addressed,still_plausible,0,,0.5613,"Does the central conclusion of the highly cited study ""Breeding Super-Earths and Birthing Super-puffs in Transitional Disks"" hold under independent datasets and alternative analysis assumptions?"
q_026,26,partially_addressed,supported,4,2021,0.6156,"Does the central conclusion of the highly cited study ""Super-Earth Atmospheres: Self-consistent Gas Accretion and Retention"" hold under independent datasets and alternative analysis assumptions?"
q_027,27,partially_addressed,supported,3,2021,0.6247,"Does the central conclusion of the highly cited study ""Retrieving Temperatures and Abundances of Exoplanet Atmospheres with High-resolution Cross-correlation Spectroscopy"" hold under independent datasets and alternative analysis assumptions?"
q_028,28,partially_addressed,supported,4,2025,0.6088,"Does the central conclusion of the highly cited study ""A temperate rocky super-Earth transiting a nearby cool star"" hold under independent datasets and alternative analysis assumptions?"
q_029,29,partially_addressed,supported,4,2021,0.6266,"Does the central conclusion of the highly cited study ""Exoplanet Biosignatures: Understanding Oxygen as a Biosignature in the Context of Its Environment"" hold under independent datasets and alternative analysis assumptions?"
q_030,30,partially_addressed,supported,3,2021,0.6298,"Does the central conclusion of the highly cited study ""Transitions in the Cloud Composition of Hot Jupiters"" hold under independent datasets and alternative analysis assumptions?"
q_031,31,not_addressed,still_plausible,0,,0.6812,"Does the central conclusion of the highly cited study ""H<SUP>-</SUP> Opacity and Water Dissociation in the Dayside Atmosphere of the Very Hot Gas Giant WASP-18b"" hold under independent datasets and alternative analysis assumptions?"
q_032,32,not_addressed,still_plausible,0,,0.6486,"Does the central conclusion of the highly cited study ""Ground-based detection of an extended helium atmosphere in the Saturn-mass exoplanet WASP-69b"" hold under independent datasets and alternative analysis assumptions?"
q_033,33,answered,supported,2,2025,0.6317,"Does the central conclusion of the highly cited study ""Spectrally resolved detection of sodium in the atmosphere of HD 189733b with the HARPS spectrograph"" hold under independent datasets and alternative analysis assumptions?"
q_034,34,answered,refuted,5,2022,0.6732,"Does the central conclusion of the highly cited study ""HD 209458b in new light: evidence of nitrogen chemistry, patchy clouds and sub-solar water"" hold under independent datasets and alternative analysis assumptions?"
q_035,35,answered,weakened,2,2023,0.6261,"Does the central conclusion of the highly cited study ""The MUSCLES Treasury Survey. II. Intrinsic LYα and Extreme Ultraviolet Spectra of K and M Dwarfs with Exoplanets*"" hold under independent datasets and alternative analysis assumptions?"
q_036,36,partially_addressed,supported,4,2021,0.6096,"Does the central conclusion of the highly cited study ""ExoMol molecular line lists - XXXIII. The spectrum of Titanium Oxide"" hold under independent datasets and alternative analysis assumptions?"
q_037,37,partially_addressed,supported,3,2021,0.5964,"Does the central conclusion of the highly cited study ""Impact of space weather on climate and habitability of terrestrial-type exoplanets"" hold under independent datasets and alternative analysis assumptions?"
q_038,38,partially_addressed,supported,5,2021,0.6481,"Does the central conclusion of the highly cited study ""Extremely Irradiated Hot Jupiters: Non-oxide Inversions, H<SUP>-</SUP> Opacity, and Thermal Dissociation of Molecules"" hold under independent datasets and alternative analysis assumptions?"
q_039,39,partially_addressed,supported,3,2022,0.5605,"Does the central conclusion of the highly cited study ""The Pale Orange Dot: The Spectrum and Habitability of Hazy Archean Earth"" hold under independent datasets and alternative analysis assumptions?"
q_040,40,partially_addressed,supported,3,2021,0.5849,"Does the central conclusion of the highly cited study ""Compositional Imprints in Density-Distance-Time: A Rocky Composition for Close-in Low-mass Exoplanets from the Location of the Valley of Evaporation"" hold under independent datasets and alternative analysis assumptions?"
q_041,41,partially_addressed,supported,2,2022,0.4237,"Does the central conclusion of the highly cited study ""The Next Generation Transit Survey (NGTS)"" hold under independent datasets and alternative analysis assumptions?"
q_042,42,not_addressed,still_plausible,0,,0.5801,"Does the central conclusion of the highly cited study ""A map of the large day-night temperature gradient of a super-Earth exoplanet"" hold under independent datasets and alternative analysis assumptions?"
q_043,43,answered,supported,4,2025,0.6764,"Does the central conclusion of the highly cited study ""A New Window into Escaping Exoplanet Atmospheres: 10830 Å Line of Helium"" hold under independent datasets and alternative analysis assumptions?"
q_044,44,answered,supported,2,2023,0.6126,"Does the central conclusion of the highly cited study ""Rotation and Winds of Exoplanet HD 189733 b Measured with High-dispersion Transmission Spectroscopy"" hold under independent datasets and alternative analysis assumptions?"
q_045,45,partially_addressed,still_plausible,3,2021,0.648,"Does the central conclusion of the highly cited study ""Formation of planetary systems by pebble accretion and migration. How the radial pebble flux determines a terrestrial-planet or super-Earth growth mode"" hold under independent datasets and alternative analysis assumptions?"
q_046,46,not_addressed,still_plausible,0,,0.685,"Does the central conclusion of the highly cited study ""A Detection of Water in the Transmission Spectrum of the Hot Jupiter WASP-12b and Implications for Its Atmospheric Composition"" hold under independent datasets and alternative analysis assumptions?"
q_047,47,partially_addressed,supported,3,2024,0.6394,"Does the central conclusion of the highly cited study ""Model Atmospheres of Irradiated Exoplanets: The Influence of Stellar Parameters, Metallicity, and the C/O Ratio"" hold under independent datasets and alternative analysis assumptions?"
q_048,48,partially_addressed,supported,4,2024,0.7368,"Does the central conclusion of the highly cited study ""The Detectability and Characterization of the TRAPPIST-1 Exoplanet Atmospheres with JWST"" hold under independent datasets and alternative analysis assumptions?"
q_049,49,partially_addressed,supported,3,2022,0.6347,"Does the central conclusion of the highly cited study ""Aerosol composition of hot giant exoplanets dominated by silicates and hydrocarbon hazes"" hold under independent datasets and alternative analysis assumptions?"
q_050,50,answered,supported,3,2021,0.6319,"Does the central conclusion of the highly cited study ""Atomic iron and titanium in the atmosphere of the exoplanet KELT-9b"" hold under independent datasets and alternative analysis assumptions?"
q_051,51,answered,supported,3,2024,0.6919,"Does the central conclusion of the highly cited study ""Mass-Metallicity Trends in Transiting Exoplanets from Atmospheric Abundances of H<SUB>2</SUB>O, Na, and K"" hold under independent datasets and alternative analysis assumptions?"
q_052,52,not_addressed,still_plausible,0,,0.6147,"Does the central conclusion of the highly cited study ""Absence of a thick atmosphere on the terrestrial exoplanet LHS 3844b"" hold under independent datasets and alternative analysis assumptions?"
q_053,53,partially_addressed,still_plausible,2,2024,0.6402,"Does the central conclusion of the highly cited study ""The habitability of Proxima Centauri b. II. Possible climates and observability"" hold under independent datasets and alternative analysis assumptions?"
q_054,54,partially_addressed,weakened,3,2022,0.6169,"Does the central conclusion of the highly cited study ""Thermal Emission and Reflected Light Spectra of Super Earths with Flat Transmission Spectra"" hold under independent datasets and alternative analysis assumptions?"
q_055,55,partially_addressed,weakened,5,2021,0.6952,"Does the central conclusion of the highly cited study ""Water vapour in the atmosphere of the habitable-zone eight-Earth-mass planet K2-18 b"" hold under independent datasets and alternative analysis assumptions?"
q_056,56,answered,supported,1,2024,0.6152,"Does the central conclusion of the highly cited study ""Retrieving scattering clouds and disequilibrium chemistry in the atmosphere of HR 8799e"" hold under independent datasets and alternative analysis assumptions?"
q_057,57,partially_addressed,supported,2,2022,0.6008,"Does the central conclusion of the highly cited study ""The MUSCLES Treasury Survey. III. X-Ray to Infrared Spectra of 11 M and K Stars Hosting Planets"" hold under independent datasets and alternative analysis assumptions?"
q_058,58,partially_addressed,weakened,3,2024,0.5744,"Does the central conclusion of the highly cited study ""To Cool is to Accrete: Analytic Scalings for Nebular Accretion of Planetary Atmospheres"" hold under independent datasets and alternative analysis assumptions?"
q_059,59,partially_addressed,weakened,3,2021,0.5944,"Does the central conclusion of the highly cited study ""An Accurate, Extensive, and Practical Line List of Methane for the HITEMP Database"" hold under independent datasets and alternative analysis assumptions?"
q_060,60,answered,refuted,3,2025,0.6372,"Does the central conclusion of the highly cited study ""A sub-Neptune exoplanet with a low-metallicity methane-depleted atmosphere and Mie-scattering clouds"" hold under independent datasets and alternative analysis assumptions?"
q_061,61,partially_addressed,supported,4,2023,0.5805,"Does the central conclusion of the highly cited study ""The Influence of Nonuniform Cloud Cover on Transit Transmission Spectra"" hold under independent datasets and alternative analysis assumptions?"
q_062,62,not_addressed,still_plausible,0,,0.634,"Does the central conclusion of the highly cited study ""ExoMol line lists - XXXIX. Ro-vibrational molecular line list for CO<SUB>2</SUB>"" hold under independent datasets and alternative analysis assumptions?"
q_063,63,partially_addressed,supported,3,2022,0.6516,"Does the central conclusion of the highly cited study ""Tau-REx I: A Next Generation Retrieval Code for Exoplanetary Atmospheres"" hold under independent datasets and alternative analysis assumptions?"
q_064,64,not_addressed,still_plausible,0,,0.621,"Does the central conclusion of the highly cited study ""Spitzer Secondary Eclipses of the Dense, Modestly-irradiated, Giant Exoplanet HAT-P-20b Using Pixel-level Decorrelation"" hold under independent datasets and alternative analysis assumptions?"
q_065,65,answered,supported,3,2022,0.6506,"Does the central conclusion of the highly cited study ""A spectral survey of an ultra-hot Jupiter. Detection of metals in the transmission spectrum of KELT-9 b"" hold under independent datasets and alternative analysis assumptions?"
q_066,66,answered,supported,3,2024,0.6975,"Does the central conclusion of the highly cited study ""Atmospheric Circulation of Hot Jupiters: Dayside-Nightside Temperature Differences"" hold under independent datasets and alternative analysis assumptions?"
q_067,67,partially_addressed,supported,2,2021,0.603,"Does the central conclusion of the highly cited study ""Signatures of the core-powered mass-loss mechanism in the exoplanet population: dependence on stellar properties and observational predictions"" hold under independent datasets and alternative analysis assumptions?"
q_068,68,answered,supported,4,2021,0.6335,"Does the central conclusion of the highly cited study ""The Gaia-Kepler Stellar Properties Catalog. II. Planet Radius Demographics as a Function of Stellar Mass and Age"" hold under independent datasets and alternative analysis assumptions?"
q_069,69,partially_addressed,supported,2,2021,0.6449,"Does the central conclusion of the highly cited study ""SOPHIE velocimetry of Kepler transit candidates. XVII. The physical properties of giant exoplanets within 400 days of period"" hold under independent datasets and alternative analysis assumptions?"
q_070,70,partially_addressed,supported,1,2022,0.6909,"Does the central conclusion of the highly cited study ""Global Climate and Atmospheric Composition of the Ultra-hot Jupiter WASP-103b from HST and Spitzer Phase Curve Observations"" hold under independent datasets and alternative analysis assumptions?"
q_071,71,partially_addressed,weakened,5,2021,0.6614,"Does the central conclusion of the highly cited study ""A Consistent Retrieval Analysis of 10 Hot Jupiters Observed in Transmission"" hold under independent datasets and alternative analysis assumptions?"
q_072,72,partially_addressed,supported,4,2022,0.6723,"Does the central conclusion of the highly cited study ""Transmission spectral properties of clouds for hot Jupiter exoplanets"" hold under independent datasets and alternative analysis assumptions?"
q_073,73,partially_addressed,supported,1,2022,0.6633,"Does the central conclusion of the highly cited study ""Detection of Fe I in the atmosphere of the ultra-hot Jupiter WASP-121b, and a new likelihood-based approach for Doppler-resolved spectroscopy"" hold under independent datasets and alternative analysis assumptions?"
q_074,74,answered,supported,4,2024,0.6703,"Does the central conclusion of the highly cited study ""Atmospheric escape from the TRAPPIST-1 planets and implications for habitability"" hold under independent datasets and alternative analysis assumptions?"
q_075,75,partially_addressed,supported,4,2021,0.5816,"Does the central conclusion of the highly cited study ""How Hospitable Are Space Weather Affected Habitable Zones? The Role of Ion Escape"" hold under independent datasets and alternative analysis assumptions?"
q_076,76,partially_addressed,supported,2,2021,0.6459,"Does the central conclusion of the highly cited study ""VULCAN: An Open-source, Validated Chemical Kinetics Python Code for Exoplanetary Atmospheres"" hold under independent datasets and alternative analysis assumptions?"
q_077,77,partially_addressed,supported,4,2021,0.5713,"Does the central conclusion of the highly cited study ""A generalized Bayesian inference method for constraining the interiors of super Earths and sub-Neptunes"" hold under independent datasets and alternative analysis assumptions?"
q_078,78,partially_addressed,weakened,4,2021,0.6678,"Does the central conclusion of the highly cited study ""Detection of an Atmosphere Around the Super-Earth 55 Cancri e"" hold under independent datasets and alternative analysis assumptions?"
q_079,79,answered,supported,2,2021,0.6675,"Does the central conclusion of the highly cited study ""Detection of H<SUB>2</SUB>O and Evidence for TiO/VO in an Ultra-hot Exoplanet Atmosphere"" hold under independent datasets and alternative analysis assumptions?"
q_080,80,partially_addressed,supported,3,2023,0.5632,"Does the central conclusion of the highly cited study ""Exoplanet Reflected-light Spectroscopy with PICASO"" hold under independent datasets and alternative analysis assumptions?"
q_081,81,partially_addressed,supported,4,2022,0.6466,"Does the central conclusion of the highly cited study ""Exoplanetary Atmospheres—Chemistry, Formation Conditions, and Habitability"" hold under independent datasets and alternative analysis assumptions?"
q_082,82,partially_addressed,supported,3,2024,0.6076,"Does the central conclusion of the highly cited study ""H<SUB>2</SUB>O abundances and cloud properties in ten hot giant exoplanets"" hold under independent datasets and alternative analysis assumptions?"
q_083,83,partially_addressed,supported,3,2021,0.6196,"Does the central conclusion of the highly cited study ""HELIOS: An Open-source, GPU-accelerated Radiative Transfer Code for Self-consistent Exoplanetary Atmospheres"" hold under independent datasets and alternative analysis assumptions?"
q_084,84,partially_addressed,supported,4,2024,0.6838,"Does the central conclusion of the highly cited study ""Atmospheric reconnaissance of the habitable-zone Earth-sized planets orbiting TRAPPIST-1"" hold under independent datasets and alternative analysis assumptions?"
q_085,85,partially_addressed,supported,5,2021,0.6278,"Does the central conclusion of the highly cited study ""Exoplanetary Atmospheres: Theoretical Concepts and Foundations"" hold under independent datasets and alternative analysis assumptions?"
q_086,86,answered,supported,2,2023,0.6336,"Does the central conclusion of the highly cited study ""An extended hydrogen envelope of the extremely hot giant exoplanet KELT-9b"" hold under independent datasets and alternative analysis assumptions?"
q_087,87,partially_addressed,supported,3,2021,0.6321,"Does the central conclusion of the highly cited study ""HELIOS-K: An Ultrafast, Open-source Opacity Calculator for Radiative Transfer"" hold under independent datasets and alternative analysis assumptions?"
q_088,88,partially_addressed,supported,2,2023,0.636,"Does the central conclusion of the highly cited study ""A combined transmission spectrum of the Earth-sized exoplanets TRAPPIST-1 b and c"" hold under independent datasets and alternative analysis assumptions?"
q_089,89,answered,supported,3,2023,0.6145,"Does the central conclusion of the highly cited study ""The Complete Transmission Spectrum of WASP-39b with a Precise Water Constraint"" hold under independent datasets and alternative analysis assumptions?"
q_090,90,partially_addressed,supported,2,2022,0.5413,"Does the central conclusion of the highly cited study ""SPIRou: NIR velocimetry and spectropolarimetry at the CFHT"" hold under independent datasets and alternative analysis assumptions?"
q_091,91,partially_addressed,supported,2,2024,0.6102,"Does the central conclusion of the highly cited study ""The Hubble Space Telescope PanCET Program: Exospheric Mg II and Fe II in the Near-ultraviolet Transmission Spectrum of WASP-121b Using Jitter Decorrelation"" hold under independent datasets and alternative analysis assumptions?"
q_092,92,not_addressed,still_plausible,0,,0.5973,"Does the central conclusion of the highly cited study ""TESS Discovery of a Transiting Super-Earth in the pi Mensae System"" hold under independent datasets and alternative analysis assumptions?"
q_093,93,answered,weakened,3,2021,0.6723,"Does the central conclusion of the highly cited study ""High-resolution Spectroscopic Detection of TiO and a Stratosphere in the Day-side of WASP-33b"" hold under independent datasets and alternative analysis assumptions?"
q_094,94,not_addressed,still_plausible,0,,0.651,"Does the central conclusion of the highly cited study ""HST hot-Jupiter transmission spectral survey: detection of potassium in WASP-31b along with a cloud deck and Rayleigh scattering"" hold under independent datasets and alternative analysis assumptions?"
q_095,95,answered,supported,3,2021,0.6849,"Does the central conclusion of the highly cited study ""Hydrodynamics of embedded planets' first atmospheres - II. A rapid recycling of atmospheric gas"" hold under independent datasets and alternative analysis assumptions?"
q_096,96,posed_but_open,still_plausible,2,2023,0.6131,"Does the central conclusion of the highly cited study ""Simultaneous Detection of Water, Methane, and Carbon Monoxide in the Atmosphere of Exoplanet HR8799b"" hold under independent datasets and alternative analysis assumptions?"
q_097,97,partially_addressed,supported,4,2024,0.6495,"Does the central conclusion of the highly cited study ""Observing transiting planets with JWST. Prime targets and their synthetic spectral observations"" hold under independent datasets and alternative analysis assumptions?"
q_098,98,partially_addressed,supported,3,2021,0.6404,"Does the central conclusion of the highly cited study ""Setting the volatile composition of (exo)planet-building material. Does chemical evolution in disk midplanes matter?"" hold under independent datasets and alternative analysis assumptions?"
q_099,99,answered,supported,2,2022,0.677,"Does the central conclusion of the highly cited study ""Spectroscopic Evidence for a Temperature Inversion in the Dayside Atmosphere of Hot Jupiter WASP-33b"" hold under independent datasets and alternative analysis assumptions?"
q_100,100,answered,supported,3,2025,0.6572,"Does the central conclusion of the highly cited study ""No Thermal Inversion and a Solar Water Abundance for the Hot Jupiter HD 209458b from HST/WFC3 Spectroscopy"" hold under independent datasets and alternative analysis assumptions?"
q_101,101,answered,supported,2,2022,0.647,"Does the central conclusion of the highly cited study ""WASP-121 b: a hot Jupiter close to tidal disruption transiting an active F star"" hold under independent datasets and alternative analysis assumptions?"
q_102,102,answered,supported,4,2023,0.676,"Does the central conclusion of the highly cited study ""The Atmospheric Circulation of a Nine-hot-Jupiter Sample: Probing Circulation and Chemistry over a Wide Phase Space"" hold under independent datasets and alternative analysis assumptions?"
q_103,103,partially_addressed,supported,3,2022,0.6231,"Does the central conclusion of the highly cited study ""Atmospheric signatures of giant exoplanet formation by pebble accretion"" hold under independent datasets and alternative analysis assumptions?"
q_104,104,partially_addressed,supported,2,2021,0.7008,"Does the central conclusion of the highly cited study ""Increased Heat Transport in Ultra-hot Jupiter Atmospheres through H<SUB>2</SUB> Dissociation and Recombination"" hold under independent datasets and alternative analysis assumptions?"
q_105,105,answered,supported,5,2022,0.6614,"Does the central conclusion of the highly cited study ""Assessing the Habitability of the TRAPPIST-1 System Using a 3D Climate Model"" hold under independent datasets and alternative analysis assumptions?"
q_106,106,not_addressed,still_plausible,0,,0.6239,"Does the central conclusion of the highly cited study ""Spatially Resolved Eastward Winds and Rotation of HD 189733b"" hold under independent datasets and alternative analysis assumptions?"
q_107,107,partially_addressed,supported,2,2024,0.6283,"Does the central conclusion of the highly cited study ""A Self-consistent Cloud Model for Brown Dwarfs and Young Giant Exoplanets: Comparison with Photometric and Spectroscopic Observations"" hold under independent datasets and alternative analysis assumptions?"
q_108,108,partially_addressed,supported,3,2023,0.6541,"Does the central conclusion of the highly cited study ""Molecular abundances and C/O ratios in chemically evolving planet-forming disk midplanes"" hold under independent datasets and alternative analysis assumptions?"
q_109,109,partially_addressed,supported,4,2024,0.6069,"Does the central conclusion of the highly cited study ""Evolved Climates and Observational Discriminants for the TRAPPIST-1 Planetary System"" hold under independent datasets and alternative analysis assumptions?"
q_110,110,answered,supported,2,2023,0.6612,"Does the central conclusion of the highly cited study ""Hot Exoplanet Atmospheres Resolved with Transit Spectroscopy (HEARTS). IV. A spectral inventory of atoms and molecules in the high-resolution transmission spectrum of WASP-121 b"" hold under independent datasets and alternative analysis assumptions?"
q_111,111,answered,refuted,2,2021,0.6799,"Does the central conclusion of the highly cited study ""Uniform Atmospheric Retrieval Analysis of Ultracool Dwarfs. I. Characterizing Benchmarks, Gl 570D and HD 3651B"" hold under independent datasets and alternative analysis assumptions?"
q_112,112,answered,refuted,3,2024,0.6777,"Does the central conclusion of the highly cited study ""Detection of titanium oxide in the atmosphere of a hot Jupiter"" hold under independent datasets and alternative analysis assumptions?"
q_113,113,answered,supported,2,2025,0.6392,"Does the central conclusion of the highly cited study ""The Transit Light Source Effect. II. The Impact of Stellar Heterogeneity on Transmission Spectra of Planets Orbiting Broadly Sun-like Stars"" hold under independent datasets and alternative analysis assumptions?"
q_114,114,answered,supported,3,2023,0.678,"Does the central conclusion of the highly cited study ""Atmospheric characterization of the ultra-hot Jupiter MASCARA-2b/KELT-20b. Detection of CaII, FeII, NaI, and the Balmer series of H (Hα, Hβ, and Hγ) with high-dispersion transit spectroscopy"" hold under independent datasets and alternative analysis assumptions?"
q_115,115,not_addressed,still_plausible,0,,0.6484,"Does the central conclusion of the highly cited study ""TESS Hunt for Young and Maturing Exoplanets (THYME): A Planet in the 45 Myr Tucana-Horologium Association"" hold under independent datasets and alternative analysis assumptions?"
q_116,116,partially_addressed,supported,4,2023,0.6267,"Does the central conclusion of the highly cited study ""Atmospheric Dynamics of Hot Exoplanets"" hold under independent datasets and alternative analysis assumptions?"
q_117,117,partially_addressed,supported,3,2021,0.6746,"Does the central conclusion of the highly cited study ""Spitzer Phase Curve Constraints for WASP-43b at 3.6 and 4.5 μm"" hold under independent datasets and alternative analysis assumptions?"
q_118,118,answered,supported,3,2024,0.6769,"Does the central conclusion of the highly cited study ""Trends in Atmospheric Properties of Neptune-size Exoplanets"" hold under independent datasets and alternative analysis assumptions?"
q_119,119,not_addressed,still_plausible,0,,0.5737,"Does the central conclusion of the highly cited study ""Partially Ionized Plasmas in Astrophysics"" hold under independent datasets and alternative analysis assumptions?"
q_120,120,partially_addressed,weakened,3,2024,0.6198,"Does the central conclusion of the highly cited study ""The Habitability of Proxima Centauri b: Environmental States and Observational Discriminants"" hold under independent datasets and alternative analysis assumptions?"
q_121,121,partially_addressed,supported,1,2025,0.6035,"Does the central conclusion of the highly cited study ""Dynamic mineral clouds on HD 189733b. I. 3D RHD with kinetic, non-equilibrium cloud formation"" hold under independent datasets and alternative analysis assumptions?"
q_122,122,partially_addressed,weakened,1,2026,0.623,"Does the central conclusion of the highly cited study ""An Ultra-short Period Rocky Super-Earth with a Secondary Eclipse and a Neptune-like Companion around K2-141"" hold under independent datasets and alternative analysis assumptions?"
q_123,123,partially_addressed,supported,5,2022,0.6731,"Does the central conclusion of the highly cited study ""The Atmospheric Circulation of Ultra-hot Jupiters"" hold under independent datasets and alternative analysis assumptions?"
q_124,124,not_addressed,still_plausible,0,,0.5964,"Does the central conclusion of the highly cited study ""ExoMol line lists - VII. The rotation-vibration spectrum of phosphine up to 1500 K"" hold under independent datasets and alternative analysis assumptions?"
q_125,125,partially_addressed,supported,3,2021,0.6711,"Does the central conclusion of the highly cited study ""The effects of consistent chemical kinetics calculations on the pressure-temperature profiles and emission spectra of hot Jupiters"" hold under independent datasets and alternative analysis assumptions?"
